time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tas[unit="K"]
1989-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,265.53094
1989-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.4826
1989-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.47272
1989-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,264.79614
1989-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,253.4699
1989-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,253.505
1989-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,259.53387
1989-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,270.1092
1989-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.27917
1989-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.97278
1989-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.9521
1989-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.98077
1989-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.94876
1989-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,270.85217
1989-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.8224
1989-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,266.05548
1989-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,266.94254
1989-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.71503
1989-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.02036
1989-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,263.83054
1989-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,260.2163
1989-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,262.0177
1989-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.02527
1989-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,270.90936
1989-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.01837
1989-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.0474
1989-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,269.62823
1989-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,260.97818
1989-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,257.52618
1989-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,258.921
1989-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,255.15817
1989-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,263.85168
1989-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.8667
1989-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.5202
1989-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.35876
1989-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.182
