time,station,latitude,longitude,tas,Year,tas_F
2015-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.77112,2015,27.718016000000034
2015-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,272.257,2015,30.39260000000005
2015-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,268.62378,2015,23.85280400000006
2015-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,264.109,2015,15.726200000000006
2015-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,268.45248,2015,23.544464000000005
2015-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.03656,2015,38.995808000000054
2015-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.02576,2015,44.37636800000003
2015-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.0451,2015,42.611180000000026
2015-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.3258,2015,35.916440000000065
2015-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.90076,2015,26.151368000000026
2015-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.64532,2015,25.69157600000009
2015-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,272.89142,2015,31.53455600000001
2015-02-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.73187,2015,33.04736600000007
2015-02-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.05798,2015,35.434364000000016
2015-02-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.90625,2015,29.76125000000004
2015-02-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.41663,2015,36.07993400000004
2015-02-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.91772,2015,40.58189599999999
2015-02-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.22864,2015,37.54155200000001
2015-02-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.44916,2015,36.13848800000005
2015-02-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.7257,2015,38.436260000000075
2015-02-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.32565,2015,39.51617000000003
2015-02-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.523,2015,43.47140000000009
2015-02-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.1162,2015,31.939160000000026
2015-02-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,268.07068,2015,22.85722400000001
2015-02-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.93967,2015,28.021406000000002
2015-02-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.1081,2015,37.324580000000005
2015-02-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.61893,2015,38.244074
2015-02-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,265.86856,2015,18.893408000000044
2015-02-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,266.1255,2015,19.35590000000002
2015-02-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,264.97827,2015,17.290886000000057
NA,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,267.3534,2015,21.56612000000008
NA,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.65363,2015,29.306534000000077
2015-03-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.37457,2015,32.40422600000005
2015-03-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.5603,2015,34.53854000000001
2015-03-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.54605,2015,36.31289
2015-03-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.8031,2015,40.37557999999999
2015-03-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.46436,2015,37.96584800000004
2015-03-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.43988,2015,27.12178400000007
2015-03-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.88678,2015,26.12620400000002
2015-03-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,265.9177,2015,18.981860000000086
2015-03-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.92126,2015,27.988268000000073
2015-03-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.0854,2015,24.68372000000003
2015-03-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.7011,2015,27.591980000000035
2015-03-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.08405,2015,33.681290000000025
2015-03-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.53995,2015,34.501909999999995
2015-03-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.0185,2015,37.16330000000007
2015-03-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.39078,2015,41.43340400000005
2015-03-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.22968,2015,41.143423999999996
2015-03-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.79523,2015,40.361414000000046
2015-03-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.4323,2015,41.50814000000004
2015-03-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.38202,2015,41.41763600000006
2015-03-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.18427,2015,37.461686000000086
2015-03-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.62537,2015,38.255666
2015-03-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.81104,2015,42.18987200000002
2015-03-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.452,2015,54.143600000000035
2015-03-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.0139,2015,40.75502
2015-03-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.9655,2015,29.867900000000077
2015-03-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.65405,2015,38.30729000000001
2015-03-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.854,2015,45.86720000000001
2015-03-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.91104,2015,44.16987200000007
2015-03-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.94366,2015,46.028588000000084
2015-03-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.68448,2015,56.36206400000005
2015-04-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,283.274,2015,50.22320000000004
2015-04-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.14594,2015,42.79269200000003
2015-04-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.03717,2015,40.79690600000005
2015-04-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.38055,2015,45.01499000000009
2015-04-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,282.40085,2015,48.65153000000002
2015-04-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.49133,2015,56.01439400000005
2015-04-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,283.71832,2015,51.02297600000005
2015-04-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,282.90375,2015,49.556750000000044
2015-04-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.44043,2015,43.322774000000024
2015-04-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.01764,2015,42.56175199999999
2015-04-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.2456,2015,42.972080000000084
2015-04-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.67987,2015,43.75376600000003
2015-04-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,279.79175,2015,43.95515
2015-04-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.23422,2015,44.75159600000003
2015-04-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,281.96985,2015,47.875730000000054
2015-04-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.0072,2015,44.34296000000006
2015-04-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,280.45178,2015,45.14320400000001
2015-04-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,282.96957,2015,49.675225999999995
2015-04-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.02597,2015,55.176745999999994
2015-04-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.31476,2015,57.496568
2015-04-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,288.8531,2015,60.265580000000014
2015-04-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.0286,2015,56.98148000000001
2015-04-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.19342,2015,57.278156000000045
2015-04-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,284.56097,2015,52.53974600000004
2015-04-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,284.90826,2015,53.16486800000001
2015-04-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.90384,2015,54.956912000000045
2015-04-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.0791,2015,57.07238000000001
2015-04-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.2776,2015,57.429680000000054
2015-04-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.9002,2015,56.750360000000015
2015-04-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.61267,2015,56.232806000000004
2015-05-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.24146,2015,57.364628000000074
2015-05-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.91574,2015,58.57833200000009
2015-05-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.21817,2015,53.72270600000002
2015-05-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.54626,2015,54.31326800000007
2015-05-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.885,2015,56.72300000000003
2015-05-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.79388,2015,58.35898400000004
2015-05-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,290.34683,2015,62.95429400000006
2015-05-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.59277,2015,56.196985999999995
2015-05-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,282.80304,2015,49.37547200000006
2015-05-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,284.28204,2015,52.03767200000003
2015-05-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,286.0705,2015,55.25690000000001
2015-05-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.48743,2015,57.807374000000074
2015-05-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.67462,2015,54.54431600000005
2015-05-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,285.9701,2015,55.07618000000004
2015-05-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.03384,2015,65.99091200000004
2015-05-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,288.90552,2015,60.35993600000008
2015-05-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,288.3985,2015,59.44730000000006
2015-05-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,287.66205,2015,58.12169000000008
2015-05-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,290.25186,2015,62.78334800000008
2015-05-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,290.85767,2015,63.873806000000016
2015-05-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.461,2015,70.35980000000006
2015-05-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.52875,2015,70.48175000000005
2015-05-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,291.28128,2015,64.63630400000001
2015-05-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,288.6226,2015,59.85068
2015-05-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.5876,2015,66.98768000000005
2015-05-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.229,2015,66.34220000000002
2015-05-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.47754,2015,70.389572
2015-05-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.43665,2015,70.31597000000002
2015-05-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.0268,2015,67.77824000000001
2015-05-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,291.76675,2015,65.51015000000004
2015-06-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,291.90823,2015,65.76481400000004
2015-06-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.6385,2015,67.07930000000007
2015-06-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.01526,2015,67.75746800000006
2015-06-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,295.7226,2015,72.63068000000004
2015-06-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.27408,2015,73.62334400000009
2015-06-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.65277,2015,68.904986
2015-06-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.6203,2015,68.84654000000002
2015-06-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.2827,2015,75.43886
2015-06-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.99377,2015,71.31878600000002
2015-06-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.9398,2015,69.42164000000002
2015-06-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.97882,2015,74.89187600000001
2015-06-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.77664,2015,76.32795200000001
2015-06-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.9912,2015,67.71416000000002
2015-06-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,292.15466,2015,66.208388
2015-06-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.448,2015,68.5364
2015-06-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,295.44446,2015,72.13002800000002
2015-06-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.70624,2015,74.40123200000001
2015-06-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,293.33698,2015,68.33656400000001
2015-06-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.05072,2015,69.62129600000006
2015-06-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.1707,2015,73.43726000000007
2015-06-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,295.42242,2015,72.09035600000001
2015-06-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.3039,2015,70.07702000000003
2015-06-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.2825,2015,70.03850000000008
2015-06-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.0943,2015,69.69973999999999
2015-06-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.07385,2015,69.66293000000003
2015-06-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.98975,2015,74.91155000000006
2015-06-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.45184,2015,73.94331200000005
2015-06-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.9444,2015,71.22991999999999
2015-06-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,294.0097,2015,69.54746000000006
2015-06-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.15466,2015,73.408388
2015-07-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.7456,2015,74.47208000000009
2015-07-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,298.86377,2015,78.28478600000003
2015-07-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.2713,2015,79.01834000000004
2015-07-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.32996,2015,79.12392800000009
2015-07-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.59845,2015,79.60721000000007
2015-07-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.7838,2015,81.74084000000002
2015-07-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.82336,2015,81.812048
2015-07-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.0987,2015,82.30766000000006
2015-07-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.64145,2015,79.68461000000008
2015-07-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,295.38245,2015,72.01841000000005
2015-07-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,295.34668,2015,71.95402400000003
2015-07-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.18793,2015,75.26827400000003
2015-07-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.95026,2015,74.84046800000007
2015-07-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.6162,2015,81.43916000000003
2015-07-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,302.78656,2015,85.34580800000006
2015-07-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.9599,2015,83.85782000000005
2015-07-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.42215,2015,82.88987000000002
2015-07-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,298.93542,2015,78.41375600000008
2015-07-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.62866,2015,76.06158800000009
2015-07-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.4475,2015,75.73550000000003
2015-07-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.8692,2015,76.49456
2015-07-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.19495,2015,75.28091000000005
2015-07-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.48315,2015,73.99967000000008
2015-07-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.6942,2015,76.17956000000008
2015-07-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.15207,2015,78.80372600000001
2015-07-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.92447,2015,80.19404600000001
2015-07-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.97644,2015,74.88759200000008
2015-07-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.43192,2015,75.70745600000002
2015-07-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.4607,2015,73.95926
2015-07-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,298.11737,2015,76.94126600000003
2015-08-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.3982,2015,79.24676
2015-08-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.96106,2015,80.259908
2015-08-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.1456,2015,82.39208000000005
2015-08-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.5221,2015,81.26978000000008
2015-08-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.09882,2015,78.70787600000003
2015-08-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.12085,2015,78.74753000000007
2015-08-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.65393,2015,79.70707400000005
2015-08-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.8604,2015,81.87872000000009
2015-08-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,298.1574,2015,77.01332000000004
2015-08-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,297.5677,2015,75.95186000000004
2015-08-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,298.7243,2015,78.0337400000001
2015-08-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.11322,2015,80.53379600000007
2015-08-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.4555,2015,82.94989999999999
2015-08-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,299.39606,2015,79.242908
2015-08-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.7245,2015,74.4341
2015-08-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,296.71362,2015,74.41451600000002
2015-08-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.34808,2015,82.756544
2015-08-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.0656,2015,80.44808000000008
2015-08-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,300.18732,2015,80.66717600000004
2015-08-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,301.11572,2015,82.33829600000006
