time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tas[unit="K"]
2090-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.51697
2090-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.0819
2090-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.72418
2090-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.83374
2090-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.46054
2090-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.09018
2090-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.98114
2090-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.86212
2090-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.15125
2090-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.8328
2090-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.51624
2090-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.87018
2090-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.92505
2090-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.45312
2090-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.16608
2090-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.5597
2090-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.02844
2090-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.0541
2090-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.013
2090-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.2999
2090-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.09906
2090-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.60602
2090-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.15942
2090-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.6978
2090-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.20074
2090-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.62946
2090-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.70605
2090-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.0194
2090-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.68365
2090-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.62933
2090-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.61896
2090-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.51154
2090-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.54877
2090-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.16702
2090-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.71326
2090-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.08145
2090-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.54462
2090-02-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.58923
2090-02-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.57816
2090-02-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.10873
2090-02-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.62598
2090-02-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.601
2090-02-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.75253
2090-02-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.68988
2090-02-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.66034
2090-02-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.80945
2090-02-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.39304
2090-02-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.66846
2090-02-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.23993
2090-02-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.0775
2090-02-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.40134
2090-02-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.9334
2090-02-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.2782
2090-02-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.3189
2090-02-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.29095
2090-02-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.6973
2090-02-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.80164
2090-02-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.4829
