time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1990-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,51.91698
1990-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,55.527424
1990-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.30813
1990-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.92039
1990-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.72915
1990-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,57.839794
1990-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.711075
1990-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,50.972614
1990-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,44.920105
1990-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.258575
1990-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.95862
1990-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.94032
1990-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.15667
1990-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.49385
1990-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.53371
1990-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.43162
1990-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.72258
1990-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.40392
1990-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.20695
1990-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.001595
1990-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.51875
1990-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.265495
1990-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.382286
1990-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.013176
1990-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.47999
1990-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.188435
1990-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.740307
1990-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.4652
1990-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.43745
1990-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.600235
1990-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.83899
1990-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.86091
1990-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.569916
1990-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.15323
1990-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.38584
1990-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.835106
1990-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.796364
1990-02-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.1985
1990-02-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.19224
1990-02-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.40278
1990-02-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,96.798134
1990-02-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.59885
1990-02-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.97603
1990-02-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.519775
1990-02-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.94217
1990-02-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.38375
1990-02-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.59775
1990-02-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.839134
1990-02-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.34113
1990-02-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.15728
1990-02-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.561035
1990-02-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.37938
1990-02-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.43487
1990-02-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.42804
1990-02-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.58086
1990-02-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,91.54802
1990-02-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.571365
1990-02-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.166595
1990-02-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.113945
1990-02-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.04275
1990-03-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.63305
1990-03-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.08268
1990-03-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.61243
