time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1987-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.86933
1987-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.31662
1987-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.13423
1987-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.30425
1987-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.339806
1987-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.427475
1987-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.00415
1987-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.77348
1987-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.81402
1987-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.92404
1987-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.02183
1987-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.389915
1987-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,95.025665
1987-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.121506
1987-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.072495
1987-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,95.70802
1987-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.068115
1987-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.549446
1987-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.10464
1987-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,97.11375
1987-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,91.81648
1987-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.52548
1987-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.1766
1987-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.8462
1987-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.92878
1987-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,91.814316
1987-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.93183
1987-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.45321
1987-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.805145
1987-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.92609
1987-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.500435
1987-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.281654
1987-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.73469
1987-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.1207
1987-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.07362
1987-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.88536
1987-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,94.70215
