time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1983-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.33131
1983-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.25194
1983-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.03428
1983-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.986176
1983-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.8118
1983-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.555176
1983-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.79404
1983-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.59089
1983-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.958595
1983-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.61935
1983-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.94555
1983-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.09753
1983-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.7667
1983-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,55.423836
1983-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.69177
1983-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.84062
1983-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.638756
1983-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.395966
1983-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.30421
1983-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.41292
1983-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.9598
1983-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.02529
1983-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,95.604294
1983-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.42871
1983-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.62207
1983-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.94857
1983-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.54224
1983-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.66052
1983-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.86582
1983-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.85912
1983-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.44603
