time,station,latitude,longitude,hurs,Year
1950-04-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.04442,1950
1950-04-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.90861,1950
1950-04-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.76545,1950
1950-04-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.12021,1950
1950-04-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.19818,1950
1950-04-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.35185,1950
1950-04-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.365555,1950
1950-04-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.567825,1950
1950-04-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.843544,1950
1950-04-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.66154,1950
1950-04-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,58.887066,1950
1950-04-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,52.087612,1950
1950-04-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.94509,1950
1950-04-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.00551,1950
1950-04-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.298447,1950
1950-04-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.111984,1950
1950-04-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.146713,1950
1950-04-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.725494,1950
1950-04-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.845566,1950
1950-04-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.54002,1950
1950-04-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.0148,1950
1950-04-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.09901,1950
1950-04-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.83687,1950
