time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
2072-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.34342
2072-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.96897
2072-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.35235
2072-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,54.55755
2072-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,55.727505
2072-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.37652
2072-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.31443
2072-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.83617
2072-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.1772
2072-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.35363
2072-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.71264
2072-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,55.31445
2072-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,50.921387
2072-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.376793
2072-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.03884
2072-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.742775
2072-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.95414
2072-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.372025
2072-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.30206
2072-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.89721
2072-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.56266
2072-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.130165
2072-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.744495
2072-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.06778
2072-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.88057
2072-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.88969
2072-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.894394
2072-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.3835
2072-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.20087
2072-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.365776
2072-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,56.77943
2072-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.62803
2072-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.64871
2072-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.25673
2072-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.4782
2072-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.49128
2072-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.80832
2072-02-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.69642
2072-02-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,57.80799
2072-02-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.27262
2072-02-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.23215
2072-02-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.32402
2072-02-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.74491
2072-02-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.26696
2072-02-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.3286
2072-02-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.298645
2072-02-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.40896
2072-02-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.38901
2072-02-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.53216
2072-02-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.27419
2072-02-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,64.42641
2072-02-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.56188
2072-02-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.74682
2072-02-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.10981
2072-02-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,57.029217
2072-02-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,60.196487
2072-02-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.36205
2072-02-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.72268
2072-02-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,59.526196
2072-02-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,54.84141
2072-03-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.62061
2072-03-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.47605
2072-03-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.17931
2072-03-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.803024
2072-03-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.35315
2072-03-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.63665
2072-03-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.43045
2072-03-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.91742
2072-03-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.75072
2072-03-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.309456
2072-03-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.69927
2072-03-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.71447
2072-03-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.63968
2072-03-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.79854
2072-03-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.10622
2072-03-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.82069
2072-03-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.25479
2072-03-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.18482
2072-03-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.428825
2072-03-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.23956
2072-03-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.137215
2072-03-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.94713
2072-03-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.888855
2072-03-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,59.32648
2072-03-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.25995
2072-03-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.50634
2072-03-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.69984
2072-03-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.19965
2072-03-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.242325
2072-03-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.040115
2072-04-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.74273
2072-04-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.580475
2072-04-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.57652
2072-04-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.75966
2072-04-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.13408
2072-04-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.76368
