time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1951-01-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.57788
1951-01-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.64645
1951-01-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.80578
1951-01-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.65497
1951-01-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,66.97655
1951-01-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.35016
1951-01-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.06907
1951-01-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.86968
1951-01-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.93422
1951-01-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.126156
1951-01-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.138306
1951-01-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.47444
1951-01-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,64.03403
1951-01-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.80128
1951-01-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.09867
1951-01-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.532906
1951-01-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.439835
1951-01-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.02835
1951-01-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.37844
1951-01-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.98432
1951-01-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.87599
1951-01-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.49388
1951-01-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.80263
1951-01-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.70507
1951-01-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.65256
1951-01-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.36117
1951-01-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.48055
1951-01-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.68993
1951-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.58516
1951-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.89054
1951-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.14134
1951-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.40326
1951-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.48293
1951-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.61119
1951-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.16069
1951-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.8435
1951-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.17744
1951-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.91966
1951-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.03734
1951-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.84734
1951-02-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.19174
1951-02-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.00856
1951-02-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.14721
1951-02-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.17763
1951-02-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.282684
1951-02-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.961685
1951-02-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.263435
1951-02-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.214676
1951-02-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.66234
1951-02-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.48343
1951-02-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.89059
1951-02-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.388855
1951-02-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,90.42822
1951-02-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.511284
1951-02-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.405396
1951-02-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.77422
1951-02-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.98349
1951-02-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.7848
1951-02-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.64232
1951-02-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.731834
1951-03-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.59861
1951-03-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.19436
1951-03-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.69999
1951-03-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.61384
1951-03-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.32829
1951-03-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.70962
1951-03-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.36621
1951-03-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.47743
1951-03-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.369705
1951-03-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.09714
1951-03-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.98912
1951-03-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.063354
1951-03-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.93227
1951-03-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,96.45507
1951-03-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,97.57541
1951-03-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.17537
1951-03-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.39094
1951-03-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.448975
1951-03-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.789444
1951-03-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.90359
1951-03-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.283615
1951-03-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,96.79268
1951-03-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.95595
1951-03-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.40822
1951-03-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.905106
1951-03-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.038216
1951-03-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.85556
1951-03-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.156
1951-03-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.9696
1951-03-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.44997
1951-04-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.50122
1951-04-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.62939
1951-04-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.07456
1951-04-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.373314
1951-04-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.231026
1951-04-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.72913
1951-04-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,90.91264
1951-04-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.37729
1951-04-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.838356
1951-04-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.679184
1951-04-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.56671
1951-04-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.99263
1951-04-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.18682
1951-04-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.89431
1951-04-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,93.36401
1951-04-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.8754
1951-04-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.46577
1951-04-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.92967
1951-04-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.51725
1951-04-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,56.456802
1951-04-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.026215
1951-04-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.980606
1951-04-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.71747
1951-04-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,66.01133
1951-04-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.54149
1951-04-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.11593
1951-04-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,90.4131
1951-04-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.68955
1951-04-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.46669
1951-04-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,93.79007
1951-05-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.55829
1951-05-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,97.34468
1951-05-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.53428
1951-05-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.49343
1951-05-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.76557
1951-05-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.71302
1951-05-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,94.37533
1951-05-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,88.33659
1951-05-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,56.313835
1951-05-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.286045
1951-05-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.19681
1951-05-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.24452
1951-05-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.17137
1951-05-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.962036
1951-05-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.736664
1951-05-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.697975
1951-05-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.1036
1951-05-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.70315
1951-05-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,95.90646
1951-05-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,94.5977
1951-05-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,93.40898
1951-05-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.10996
1951-05-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.04012
1951-05-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.872856
1951-05-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.88116
1951-05-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,88.21563
1951-05-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,92.1533
1951-05-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.0681
1951-05-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.53686
1951-05-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.56518
1951-06-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,90.9922
1951-06-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.55809
1951-06-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.62622
1951-06-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.479065
1951-06-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.23719
