time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1978-01-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,89.19337
1978-01-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.26523
1978-01-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.74626
1978-01-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.2311
1978-01-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,76.408356
1978-01-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.696686
1978-01-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.78137
1978-01-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.14962
1978-01-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.358635
1978-01-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.37607
1978-01-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.695015
1978-01-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.61665
1978-01-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,76.899925
1978-01-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.04333
1978-01-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.516426
1978-01-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.22288
1978-01-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.868324
1978-01-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.079025
1978-01-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.17233
1978-01-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.0955
1978-01-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.9683
1978-01-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.156494
1978-01-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.187675
1978-01-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.46002
1978-01-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.5396
1978-01-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.408554
1978-01-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.934715
1978-01-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.16405
1978-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.312744
1978-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.133995
1978-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.5323
1978-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.25194
1978-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.5606
1978-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.80621
1978-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.4335
1978-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.087326
1978-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.70488
1978-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.36563
1978-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.186295
1978-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.92468
1978-02-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,87.82844
1978-02-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,88.62881
1978-02-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.905426
1978-02-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.3127
