time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
1988-01-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.41988
1988-01-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.78593
1988-01-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.335785
1988-01-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.23733
1988-01-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.63419
1988-01-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.49394
1988-01-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.83376
1988-01-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.93077
1988-01-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.68765
1988-01-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.66023
1988-01-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.967125
1988-01-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,64.94752
1988-01-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.00387
1988-01-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.19741
1988-01-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.37716
1988-01-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.60337
1988-01-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.8512
1988-01-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.59215
1988-01-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.875786
1988-01-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.75997
1988-01-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.413216
1988-01-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.1419
1988-01-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,61.865345
1988-01-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,63.072388
1988-01-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.796013
1988-01-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.33845
1988-01-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,77.78802
1988-01-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.79579
1988-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.78184
1988-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.52062
1988-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.934265
1988-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,52.302364
1988-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,48.391182
1988-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.266075
1988-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,56.04249
1988-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,57.968575
1988-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.16449
1988-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.22868
1988-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.38621
1988-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.663734
