time,station_x,latitude_x,longitude_x,tas,Year,T,station_y,latitude_y,longitude_y,RH,HI,Hot_Day,Heat_Wave_Day
2001-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.68,2001,31.154000000000053,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.48234,29.500034990000056,False,False
2001-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.66904,2001,31.13427200000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.090996,29.329124006000036,False,False
2001-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,266.2599,2001,19.59782000000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.8005,16.997522750000073,False,False
2001-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.09567,2001,28.30220600000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.57679,26.178870865000015,False,False
2001-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.42535,2001,37.89563,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.23398,36.713910029999994,False,False
2001-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.4287,2001,41.50166000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,89.90061,40.53940733500003,False,False
2001-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.00952,2001,38.94713600000006,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.18432,37.628824320000064,False,False
2001-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.20105,2001,35.69189000000006,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.82901,34.01446623500006,False,False
2001-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.2379,2001,41.158220000000085,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.17569,39.73875971500009,False,False
2001-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.43848,2001,39.71926400000009,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.271996,38.3241191060001,False,False
2001-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.86725,2001,35.09105000000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.37191,33.302342385000074,False,False
2001-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.34668,2001,39.55402400000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.496346,38.273389331000025,False,False
2001-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.93924,2001,37.02063200000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,86.08407,35.744639245000016,False,False
2001-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.62198,2001,29.249564000000056,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.88595,27.274862025000058,False,False
2001-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.75882,2001,29.495876000000067,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.5393,27.59584335000007,False,False
2001-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.1942,2001,30.27956000000008,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.80715,28.49550602500009,False,False
2001-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,269.70483,2001,25.79869400000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.56496,24.019905260000073,False,False
