time,station_x,latitude_x,longitude_x,tas,Year,T,station_y,latitude_y,longitude_y,RH,HI,Hot_Day,Heat_Wave_Day
2049-01-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.80927,2049,47.586686000000086,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.27451,46.77297128500009,False,False
2049-01-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.69965,2049,43.78937000000008,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.807724,42.657320014000085,False,False
2049-01-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.67853,2049,40.15135400000008,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.27408,38.70736258000009,False,False
2049-01-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.98947,2049,47.91104600000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.68022,46.958583470000015,False,False
2049-01-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.76556,2049,47.50800800000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.58231,46.74459268500003,False,False
2049-01-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.14746,2049,39.195428000000085,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.725914,37.64375837900009,False,False
2049-01-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.6203,2049,38.24654000000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.1888,36.493803800000016,False,False
2049-01-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.0416,2049,42.60488000000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.505745,41.218509007500074,False,False
2049-01-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.86285,2049,40.48313,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.946945,39.1655397075,False,False
2049-01-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.7713,2049,40.31834000000004,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.92088,39.17989768000004,False,False
2049-01-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.94434,2049,38.82981200000006,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.96217,37.47691359500006,False,False
2049-01-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.21512,2049,39.31721600000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,74.18065,37.876322075000076,False,False
2049-01-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.84875,2049,40.45775000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.02099,39.04663076500004,False,False
2049-01-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.1115,2049,42.7307,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.45584,41.490447239999995,False,False
2049-01-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.72266,2049,42.03078800000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.78352,40.71624012000008,False,False
2049-01-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.08795,2049,40.88831,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.96345,39.520866575,False,False
2049-01-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.4331,2049,39.70958000000009,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.80563,38.16199130500009,False,False
2049-01-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.02905,2049,37.18229000000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.726418,35.36547532300001,False,False
2049-01-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.6407,2049,41.88326000000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.73055,40.51309092500001,False,False
2049-01-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.55054,2049,45.32097200000006,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.98737,44.24622379500006,False,False
2049-01-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.77454,2049,36.724172000000046,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,60.099026,34.82270771100005,False,False
2049-01-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.8539,2049,33.26702000000006,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,59.905045,31.188139557500065,False,False
2049-01-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.37567,2049,32.40620600000007,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,48.83054,30.02403399000007,False,False
2049-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.7845,2049,38.542100000000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.61871,36.955244685000004,False,False
2049-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.12616,2049,37.35708800000009,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.69712,35.5248247200001,False,False
2049-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.6916,2049,41.97488000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,77.14916,40.73662926000003,False,False
2049-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.15427,2049,48.20768600000004,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.60794,47.55035689000004,False,False
2049-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.86652,2049,35.089736,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,64.39167,33.207427045,False,False
2049-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.04443,2049,30.009974,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,49.69469,27.528297915000003,False,False
2049-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.8757,2049,31.506260000000037,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,49.36583,29.09167000500004,False,False
2049-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.1529,2049,35.60522000000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,57.84467,33.59483074500002,False,False
2049-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.47888,2049,34.39198400000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,58.433414,32.33476842900005,False,False
2049-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.258,2049,37.59440000000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.3124,35.85896140000001,False,False
2049-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.73517,2049,40.25330600000001,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,67.658264,38.70594050400001,False,False
2049-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.29156,2049,34.05480800000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,54.821632,31.895856752000054,False,False
2049-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.0016,2049,35.33288000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.09884,33.50284674000004,False,False
2049-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.81305,2049,33.19349,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.66015,31.763178025,False,False
2049-02-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,267.60107,2049,22.011926000000027,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.1876,19.729430900000033,False,False
2049-02-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,266.54926,2049,20.11866800000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.762085,17.87251039750005,False,False
2049-02-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.0231,2049,33.57158000000004,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.713905,31.973435767500042,False,False
2049-02-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.02826,2049,51.58086800000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.45754,51.13566359000002,False,False
2049-02-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.09738,2049,53.50528400000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.42836,53.01461466000002,False,False
2049-02-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.00363,2049,40.73653400000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,65.6766,39.16676080000002,False,False
2049-02-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.67474,2049,43.744532000000014,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.343956,42.43484156600002,False,False
2049-02-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.71698,2049,42.020564,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.19646,40.92670901,False,False
2049-02-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.77362,2049,36.72251600000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.196995,34.89377118250003,False,False
2049-02-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.26468,2049,46.60642400000004,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,68.43057,45.39486359500005,False,False
2049-02-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.8148,2049,54.796640000000025,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.06011,54.056384585000025,False,False
2049-02-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.63257,2049,56.26862600000002,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.86341,55.71484743500002,False,False
2049-02-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.00964,2049,55.147352000000026,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.354324,54.66654621400003,False,False
2049-02-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.66214,2049,43.72185200000008,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,69.75669,42.39722681500008,False,False
2049-02-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.63574,2049,41.87433200000004,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,63.265747,40.30479365450004,False,False
2049-02-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.2404,2049,42.96272000000008,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,66.29898,41.518882030000086,False,False
2049-02-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.66925,2049,41.93465,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,62.00609,40.338525615,False,False
2049-02-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.397,2049,46.84460000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.02308,45.75287238000003,False,False
2049-02-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.70703,2049,43.802654,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.75218,42.62296292999999,False,False
2049-02-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.7671,2049,38.51078000000009,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,54.978138,36.578305243000095,False,False
2049-02-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.7157,2049,43.81826000000009,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,59.775997,42.26390892950009,False,False
2049-03-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.8341,2049,42.23138,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,73.54704,40.92130444,False,False
2049-03-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.4973,2049,41.62514000000003,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,61.471867,40.00098587450003,False,False
2049-03-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.79953,2049,51.16915400000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.9389,50.24467585000005,False,False
2049-03-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.5165,2049,54.25970000000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.19101,53.61317373500006,False,False
2049-03-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.16907,2049,42.834326,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.23249,41.993505815000006,False,False
2049-03-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.6603,2049,32.91854000000005,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,71.80533,31.101892255000053,False,False
