time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tas[unit="K"]
1955-01-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,272.15527
1955-01-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.61276
1955-01-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.1361
1955-01-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.2258
1955-01-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.07825
1955-01-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.45715
1955-01-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.72318
1955-01-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.3352
1955-01-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.14594
1955-01-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.5985
1955-01-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.7329
1955-01-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.33716
1955-01-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.0183
1955-01-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.79974
1955-01-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.23267
1955-01-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.02197
1955-01-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,272.64
1955-01-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,262.96326
1955-01-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,260.48584
1955-01-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,267.6486
1955-01-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.11435
1955-01-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.3941
1955-01-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.7354
1955-01-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.99094
1955-01-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.21545
1955-01-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,272.0771
1955-01-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.109
1955-01-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,273.38412
1955-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,275.59512
1955-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,278.1432
1955-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.30017
1955-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.34195
1955-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,268.25275
1955-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,261.09262
1955-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,265.56607
1955-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,268.71393
1955-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,266.50726
1955-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,271.39597
1955-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,276.44705
1955-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,277.02448
1955-02-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,269.95868
1955-02-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,264.42596
1955-02-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,263.2458
1955-02-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,266.50775
1955-02-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.73383
1955-02-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,270.0766
1955-02-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,274.2027
