time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],hurs[unit="%"]
2095-01-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.31808
2095-01-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,63.859657
2095-01-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.81208
2095-01-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.40807
2095-01-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.383286
2095-01-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.702255
2095-01-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.13971
2095-01-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,76.41416
2095-01-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,86.07416
2095-01-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,63.448807
2095-01-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,64.12571
2095-01-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.7405
2095-01-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.63952
2095-01-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.424324
2095-01-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.97687
2095-01-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.76924
2095-01-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,60.34997
2095-01-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.957993
2095-01-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,59.624912
2095-01-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,63.735767
2095-01-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.49694
2095-01-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.4768
2095-01-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.7661
2095-01-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,60.50982
2095-01-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,58.743587
2095-01-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.4084
2095-01-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,85.880135
2095-01-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.4646
2095-01-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.975784
2095-01-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.367096
2095-02-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.52799
2095-02-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,75.816666
2095-02-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.90447
2095-02-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.68558
2095-02-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,65.327644
2095-02-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.77972
2095-02-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.214386
2095-02-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.43126
2095-02-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.678574
2095-02-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,81.517876
2095-02-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.898735
2095-02-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.973854
2095-02-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.774895
2095-02-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,88.61761
2095-02-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,71.19995
2095-02-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.098164
2095-02-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.252235
2095-02-18T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.71588
2095-02-19T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.76844
2095-02-20T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,80.43289
2095-02-21T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.58849
2095-02-22T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,88.18059
2095-02-23T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,67.81197
2095-02-24T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.33345
2095-02-25T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.679474
2095-02-26T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,73.055595
2095-02-27T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,62.05282
2095-02-28T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,64.59694
2095-02-29T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,66.69395
2095-02-30T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.49125
2095-03-01T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.457085
2095-03-02T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,84.172264
2095-03-03T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,79.78797
2095-03-04T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.89754
2095-03-05T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.55353
2095-03-06T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.848724
2095-03-07T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,72.66165
2095-03-08T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,82.87951
2095-03-09T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.195045
2095-03-10T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,69.433334
2095-03-11T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,78.92826
2095-03-12T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,70.35214
2095-03-13T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,68.77409
2095-03-14T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.00517
2095-03-15T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,91.97478
2095-03-16T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,83.50394
2095-03-17T12:00:00Z,GridPointRequestedAt[42.360N_71.058W],42.375,-71.125,74.52617
